Parameters:
  Sample : Seo_FAPI1_Perov_OD1.0
  Solvent : <unspecified>
  Comment : Int = 10
  Exc_Wavelength : 397.7 nm
  Exc_Bandpass : 2.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 820
  Exc_Attenuation : 10% (4)
  Det_Wavelength : 806.0 nm
  Det_Bandpass : 6.8 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 10.0 mm
  Det_Attenuation : 100 %
  Det_Grating : 1200gr_500bl (1)
  Detector : VIS-red [HPD]
  Meas_Time : 299.2 s
  Meas_BinWidth : 2000 ps
  Meas_BaseResolution : 250 ps
  Meas_Stop : 400.0 s
  Meas_PeakCounts : 601 counts
  Sync_Frequency : 54620 Hz
  Sync_Source : PDL 820
  Signal_Rate : 2750 cps
  Start_Date : 20/07/2023
  Start_Time : 14:57:58
  PhotonCounter : TimeHarp 260 N 1040436 0121-0120-02.03
  EasyTau : 2568
  Signal_TrigLevel : -70 mV
  Signal_TrigEdge : true
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_TrigLevel : -50 mV
  Sync_TrigEdge : true
  Sync_Offset : 0 ps
  Sync_SyncDiv : 1 
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.1.2.3 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.7.115 HW:0.1.2.3 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.0.5.61 HW:0.1.2.3 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.5.79 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:1.0.1.2 AUX:0.0.0.0
	DEV(SWT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(ETC):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SMP):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.0.1 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.8.75 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(LSC):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
427.999992780315	334
430.000000051223	299
431.999978900421	335
433.99998617133	332
435.999993442238	329
438.000000713146	352
439.999979562344	346
441.999986833252	312
443.999994104161	347
446.000001375069	337
447.999980224267	315
449.999987495175	304
451.999994766084	348
453.999973615282	371
455.99998088619	337
457.999988157098	293
459.999995428007	318
461.999974277205	330
463.999981548113	325
465.999988819021	297
467.999996089929	323
469.999974939128	284
471.999982210036	352
473.999989480944	312
475.999996751852	393
478.000004022761	319
479.999982871959	309
481.999961721158	327
483.999997413775	322
485.999976262974	313
488.000011955592	335
489.99999080479	278
491.999969653989	314
494.000005346606	336
495.999984195805	322
497.999963045004	322
499.999998737621	326
501.99997758682	300
504.000013279438	323
505.999992128636	351
507.999970977835	333
510.000006670452	289
511.999985519651	332
513.99996436885	302
516.000000061467	340
517.999978910666	359
519.999957759865	292
521.999993452482	280
523.999972301681	312
526.000007994298	296
527.999986843497	314
529.999965692696	321
532.000001385313	311
533.999980234512	314
535.999959083711	343
537.999994776328	336
539.999973625527	308
542.000009318144	307
543.999988167343	337
545.999967016542	356
548.000002709159	292
549.999981558358	279
551.999960407556	299
553.999996100174	331
555.999974949373	320
558.00001064199	327
559.999989491189	344
561.999968340388	305
564.000004033005	308
565.999982882204	310
567.999961731402	312
569.99999742402	320
571.999976273219	312
574.000011965836	301
575.999990815035	298
577.999969664233	298
580.000005356851	294
581.99998420605	303
583.999963055248	294
585.999998747866	300
587.999977597065	304
589.999956446263	325
591.999992138881	307
593.999970988079	297
596.000006680697	305
597.999985529896	267
599.999964379094	280
602.000000071712	323
603.99997892091	289
605.999957770109	315
607.999993462727	308
609.999972311925	318
612.000008004543	310
613.999986853742	297
615.99996570294	304
618.000001395558	318
619.999980244756	295
621.999959093955	306
623.999994786573	287
625.999973635771	325
628.000009328389	320
629.999988177587	269
631.999967026786	329
634.000002719404	330
635.999981568602	306
637.999960417801	304
639.999996110419	316
641.999974959617	298
643.999953808816	306
645.999989501433	298
647.999968350632	303
650.00000404325	295
651.999982892448	254
653.999961741647	308
655.999997434265	280
657.999976283463	294
659.999955132662	308
661.999990825279	321
663.999969674478	280
666.000005367096	285
667.999984216294	302
669.999963065493	301
671.99999875811	303
673.999977607309	310
675.999956456508	300
677.999992149125	309
679.999970998324	303
682.000006690942	338
683.99998554014	312
685.999964389339	319
688.000000081956	329
689.999978931155	290
691.999957780354	266
693.999993472971	312
695.99997232217	277
698.000008014787	291
699.999986863986	299
701.999965713185	295
704.000001405802	278
705.999980255001	296
707.9999591042	266
709.999994796817	298
711.999973646016	254
713.999952495215	283
715.999988187832	302
717.999967037031	289
720.000002729648	307
721.999981578847	293
723.999960428046	300
725.999996120663	294
727.999974969862	306
729.99995381906	314
731.999989511678	313
733.999968360877	278
736.000004053494	307
737.999982902693	275
739.999961751892	257
741.999997444509	269
743.999976293708	286
745.999955142906	288
747.999990835524	283
749.999969684723	304
752.00000537734	298
753.999984226539	297
755.999963075737	286
757.999998768355	295
759.999977617554	300
761.999956466752	295
763.99999215937	270
765.999971008569	289
767.999949857767	295
769.999985550385	326
771.999964399583	263
774.000000092201	279
775.9999789414	272
777.999957790598	282
779.999993483216	299
781.999972332414	289
783.999951181613	284
785.999986874231	278
787.999965723429	278
790.000001416047	290
791.999980265246	287
793.999959114444	250
795.999994807062	280
797.99997365626	328
799.999952505459	283
801.999988198077	275
803.999967047275	259
806.000002739893	257
807.999981589091	261
809.99996043829	286
811.999996130908	298
813.999974980106	296
815.999953829305	298
817.999989521923	285
819.999968371121	299
822.000004063739	268
823.999982912937	278
825.999961762136	285
827.999997454754	266
829.999976303952	289
831.999955153151	280
833.999990845768	299
835.999969694967	270
837.999948544166	285
839.999984236783	322
841.999963085982	291
843.9999987786	293
845.999977627798	260
847.999956476997	238
849.999992169614	259
851.999971018813	292
853.999949868012	301
855.999985560629	286
857.999964409828	296
860.000000102445	269
861.999978951644	277
863.999957800843	251
