	Time (ns)	4.8e+11[cm-2] S1	4.8e+10[cm-2] S1	4.8e+11[cm-2] S2	4.8e+10[cm-2] S2
25	49.9999970315912	0.33856502242152464	0.25829383886255924	0.6799100449775113	0.6505823627287853
26	51.9999971970719	0.3291479820627803	0.2517772511848341	0.6701649175412294	0.6289517470881864
27	53.9999973625527	0.3031390134529148	0.24289099526066352	0.6746626686656672	0.5956738768718802
28	55.9999975280334	0.3134529147982063	0.254739336492891	0.6101949025487257	0.6372712146422629
29	57.9999976935142	0.3165919282511211	0.24407582938388625	0.6829085457271364	0.5990016638935108
30	59.9999978589949	0.3040358744394619	0.24703791469194314	0.7076461769115442	0.6472545757071547
31	61.9999980244756	0.32062780269058294	0.2334123222748815	0.7076461769115442	0.5790349417637272
32	63.9999981899564	0.32242152466367713	0.24407582938388625	0.610944527736132	0.6256239600665557
33	65.9999983554371	0.32600896860986545	0.2268957345971564	0.6611694152923538	0.6156405990016639
34	67.9999985209179	0.3053811659192825	0.2363744075829384	0.6401799100449775	0.5640599001663894
35	69.9999986863986	0.3412556053811659	0.24229857819905212	0.6424287856071964	0.6389351081530782
36	71.9999988518794	0.30493273542600896	0.22393364928909953	0.6626686656671664	0.6306156405990017
37	73.9999990173601	0.3022421524663677	0.23755924170616113	0.7053973013493253	0.6089850249584027
38	75.9999991828408	0.30986547085201793	0.25296208530805686	0.6866566716641679	0.6222961730449251
39	77.9999993483216	0.2914798206278027	0.21860189573459715	0.6401799100449775	0.627287853577371
40	79.9999995138023	0.28565022421524666	0.23104265402843602	0.6416791604197901	0.6372712146422629
41	81.9999996792831	0.29955156950672646	0.2523696682464455	0.6049475262368815	0.6289517470881864
42	83.9999998447638	0.30672645739910315	0.2476303317535545	0.6266866566716641	0.6056572379367721
43	86.0000000102445	0.29955156950672646	0.2268957345971564	0.6169415292353823	0.6339434276206323
44	88.0000001757253	0.2928251121076233	0.2103080568720379	0.6611694152923538	0.6023294509151415
45	90.000000341206	0.295067264573991	0.24052132701421802	0.6484257871064468	0.6755407653910149
46	92.0000005066868	0.3008968609865471	0.23400473933649288	0.6251874062968515	0.6256239600665557
47	94.0000006721675	0.29103139013452917	0.24940758293838863	0.6611694152923538	0.6123128119800333
48	95.9999937322209	0.29596412556053814	0.2363744075829384	0.643928035982009	0.5574043261231281
49	97.9999938977016	0.30448430493273543	0.25355450236966826	0.6101949025487257	0.5923460898502496
50	99.9999940631824	0.2838565022421525	0.23400473933649288	0.6116941529235382	0.6156405990016639
51	101.999994228663	0.2838565022421525	0.2197867298578199	0.5922038980509745	0.6173044925124792
52	103.999994394144	0.2825112107623318	0.20438388625592416	0.618440779610195	0.6638935108153078
53	105.999994559625	0.2860986547085202	0.23400473933649288	0.603448275862069	0.5757071547420965
54	107.999994725105	0.2883408071748879	0.2476303317535545	0.6244377811094453	0.64891846921797
55	109.999994890586	0.28295964125560535	0.23045023696682465	0.6221889055472264	0.5241264559068219
56	111.999995056067	0.27982062780269057	0.21623222748815166	0.6011994002998501	0.6256239600665557
57	113.999995221548	0.27937219730941704	0.25355450236966826	0.6101949025487257	0.5657237936772047
58	115.999995387028	0.28161434977578476	0.21800947867298578	0.6484257871064468	0.5823627287853578
59	117.999995552509	0.2807174887892377	0.24289099526066352	0.6131934032983508	0.6405990016638935
60	119.99999571799	0.2802690582959641	0.24881516587677724	0.6521739130434783	0.6622296173044925
61	122.000002988898	0.27982062780269057	0.2132701421800948	0.6086956521739131	0.5773710482529119
62	123.999996048951	0.27309417040358747	0.20319905213270142	0.6116941529235382	0.6405990016638935
63	126.000003319859	0.27847533632286997	0.22511848341232227	0.6026986506746627	0.5906821963394343
64	127.999996379913	0.2838565022421525	0.2476303317535545	0.6199400299850075	0.5840266222961731
65	129.999989439966	0.28161434977578476	0.21860189573459715	0.5712143928035982	0.6023294509151415
66	131.999996710874	0.25426008968609864	0.21682464454976302	0.6251874062968515	0.5607321131447587
67	133.999989770928	0.268609865470852	0.22393364928909953	0.5944527736131934	0.5474209650582362
68	135.999997041836	0.2623318385650224	0.24407582938388625	0.5944527736131934	0.6522462562396006
69	137.999990101889	0.2982062780269058	0.22630331753554503	0.5757121439280359	0.6123128119800333
70	139.999997372797	0.2766816143497758	0.20497630331753555	0.5877061469265368	0.5790349417637272
71	141.999990432851	0.2502242152466368	0.21504739336492892	0.5697151424287856	0.5524126455906821
72	143.999997703759	0.2677130044843049	0.21860189573459715	0.5779610194902549	0.5806988352745425
73	145.999990763812	0.2695067264573991	0.23459715639810427	0.6056971514242878	0.6139767054908486
74	147.99999803472	0.2645739910313901	0.21919431279620852	0.5997001499250375	0.6139767054908486
75	149.999991094774	0.27085201793721975	0.20556872037914692	0.56071964017991	0.5956738768718802
76	151.999998365682	0.23856502242152466	0.23518957345971564	0.6064467766116941	0.5823627287853578
77	153.999991425735	0.2587443946188341	0.19075829383886256	0.5997001499250375	0.6173044925124792
78	155.999998696643	0.25605381165919283	0.22511848341232227	0.5742128935532234	0.5940099833610649
79	157.999991756697	0.2699551569506726	0.2523696682464455	0.5697151424287856	0.6289517470881864
80	159.999999027605	0.25291479820627805	0.21504739336492892	0.5854572713643178	0.5773710482529119
81	161.999992087658	0.2609865470852018	0.23222748815165878	0.5757121439280359	0.6405990016638935
82	163.999999358566	0.25426008968609864	0.2132701421800948	0.5974512743628186	0.5424292845257903
83	165.99999241862	0.26188340807174887	0.2103080568720379	0.5944527736131934	0.6522462562396006
84	167.999999689528	0.273542600896861	0.22393364928909953	0.5937031484257871	0.5707154742096506
85	169.999992749581	0.25515695067264577	0.20556872037914692	0.595952023988006	0.6206322795341098
86	172.000000020489	0.26053811659192827	0.21741706161137442	0.5719640179910045	0.5906821963394343
87	173.999993080542	0.24080717488789238	0.2037914691943128	0.5982008995502249	0.6056572379367721
88	176.000000351451	0.2587443946188341	0.21445497630331753	0.5719640179910045	0.5790349417637272
89	177.999993411504	0.2609865470852018	0.2109004739336493	0.5667166416791605	0.5574043261231281
90	180.000000682412	0.2242152466367713	0.22037914691943128	0.5659670164917541	0.6039933444259568
91	181.999993742465	0.22466367713004484	0.21741706161137442	0.56071964017991	0.6189683860232945
92	184.000001013374	0.25291479820627805	0.22630331753554503	0.5794602698650675	0.5823627287853578
93	185.999994073427	0.2591928251121076	0.2292654028436019	0.5734632683658171	0.6073211314475874
94	188.000001344335	0.26905829596412556	0.2132701421800948	0.5502248875562219	0.6056572379367721
95	189.999994404388	0.25112107623318386	0.21208530805687204	0.547976011994003	0.6206322795341098
96	191.999987464442	0.24887892376681614	0.20616113744075829	0.5427286356821589	0.6156405990016639
97	193.99999473535	0.24439461883408073	0.20616113744075829	0.545727136431784	0.5424292845257903
98	195.999987795403	0.23721973094170404	0.20853080568720378	0.5344827586206896	0.5574043261231281
99	197.999995066311	0.23721973094170404	0.20853080568720378	0.5892053973013494	0.6039933444259568
100	199.999988126365	0.24349775784753364	0.21860189573459715	0.5029985007496252	0.6056572379367721
101	201.999995397273	0.24573991031390136	0.1990521327014218	0.5134932533733133	0.6173044925124792
102	203.999988457326	0.25515695067264577	0.22334123222748814	0.5269865067466267	0.6173044925124792
103	205.999995728234	0.2273542600896861	0.2014218009478673	0.5487256371814093	0.6422628951747088
104	207.999988788288	0.24125560538116592	0.20497630331753555	0.5374812593703149	0.6056572379367721
105	209.999996059196	0.22780269058295965	0.2156398104265403	0.5547226386806596	0.5490848585690515
106	211.999989119249	0.22466367713004484	0.19549763033175355	0.5337331334332833	0.5474209650582362
107	213.999996390157	0.2515695067264574	0.20734597156398105	0.5982008995502249	0.5990016638935108
108	215.999989450211	0.24125560538116592	0.2037914691943128	0.5584707646176912	0.562396006655574
109	217.999996721119	0.25246636771300446	0.20853080568720378	0.5502248875562219	0.4858569051580699
110	219.999989781172	0.22914798206278028	0.1901658767772512	0.5262368815592204	0.5374376039933444
111	221.99999705208	0.22690582959641256	0.20971563981042654	0.5052473763118441	0.6156405990016639
112	223.999990112134	0.2484304932735426	0.20556872037914692	0.5209895052473763	0.5640599001663894
113	225.999997383042	0.2304932735426009	0.1854265402843602	0.5502248875562219	0.5574043261231281
114	227.999990443095	0.2533632286995516	0.22334123222748814	0.5134932533733133	0.5873544093178037
115	229.999997714003	0.22242152466367712	0.2245260663507109	0.5427286356821589	0.5607321131447587
116	231.999990774057	0.24439461883408073	0.19312796208530805	0.532983508245877	0.6089850249584027
117	233.999998044965	0.22690582959641256	0.2109004739336493	0.5142428785607196	0.5790349417637272
118	235.999991105018	0.22017937219730943	0.22511848341232227	0.5359820089955023	0.562396006655574
119	237.999998375926	0.23318385650224216	0.19194312796208532	0.5344827586206896	0.5274542429284526
120	239.99999143598	0.2282511210762332	0.19312796208530805	0.5037481259370314	0.5757071547420965
121	241.999998706888	0.24035874439461882	0.20556872037914692	0.507496251874063	0.6306156405990017
122	244.000005977796	0.2282511210762332	0.20497630331753555	0.5104947526236882	0.5823627287853578
123	245.999984826994	0.22556053811659194	0.20971563981042654	0.5464767616191905	0.5856905158069884
124	247.999992097903	0.22690582959641256	0.21386255924170616	0.5727136431784108	0.6239600665557404
125	249.999999368811	0.23452914798206279	0.2103080568720379	0.512743628185907	0.610648918469218
126	252.000006639719	0.22600896860986547	0.2126777251184834	0.5224887556221889	0.5557404326123128
127	253.999985488917	0.22556053811659194	0.21623222748815166	0.4955022488755622	0.540765391014975
128	255.999992759826	0.20179372197309417	0.20260663507109006	0.5217391304347826	0.5357737104825291
129	258.000000030734	0.23183856502242153	0.20260663507109006	0.48200899550224885	0.5457570715474209
130	259.999978879932	0.22690582959641256	0.1990521327014218	0.48950524737631185	0.5224625623960066
131	261.99998615084	0.22152466367713006	0.2079383886255924	0.5307346326836582	0.5657237936772047
132	263.999993421749	0.2085201793721973	0.2079383886255924	0.545727136431784	0.5474209650582362
133	266.000000692657	0.22511210762331837	0.21445497630331753	0.507496251874063	0.6039933444259568
134	267.999979541855	0.22690582959641256	0.2103080568720379	0.5397301349325337	0.56738768718802
135	269.999986812763	0.21076233183856502	0.20971563981042654	0.5352323838080959	0.5990016638935108
136	271.999994083671	0.23004484304932735	0.19727488151658767	0.5007496251874063	0.5424292845257903
137	274.00000135458	0.21883408071748878	0.2197867298578199	0.5299850074962519	0.5207986688851913
138	275.999980203778	0.21524663677130046	0.2109004739336493	0.4947526236881559	0.5956738768718802
139	277.999987474686	0.2147982062780269	0.19490521327014218	0.4737631184407796	0.5324459234608985
140	279.999994745594	0.2085201793721973	0.20260663507109006	0.5232383808095952	0.5823627287853578
141	282.000002016503	0.2179372197309417	0.19609004739336494	0.4587706146926537	0.5690515806988353
142	283.999980865701	0.1959641255605381	0.21860189573459715	0.48425787106446777	0.589018302828619
143	285.999988136609	0.2219730941704036	0.2079383886255924	0.5029985007496252	0.540765391014975
144	287.999995407517	0.22152466367713006	0.20023696682464456	0.5112443778110944	0.5440931780366056
145	290.000002678426	0.2242152466367713	0.21682464454976302	0.5194902548725637	0.5540765391014975
146	291.999981527624	0.21838565022421524	0.2156398104265403	0.5389805097451275	0.5906821963394343
147	293.999988798532	0.2062780269058296	0.1943127962085308	0.4775112443778111	0.5757071547420965
148	295.99999606944	0.21748878923766815	0.2132701421800948	0.487256371814093	0.5374376039933444
149	298.000003340348	0.21524663677130046	0.22037914691943128	0.48800599700149927	0.5873544093178037
150	299.999982189547	0.2282511210762332	0.20556872037914692	0.49400299850074963	0.5906821963394343
151	301.999989460455	0.20089686098654708	0.20438388625592416	0.5044977511244377	0.5424292845257903
152	303.999996731363	0.19103139013452916	0.19135071090047392	0.4985007496251874	0.5723793677204659
153	306.000004002271	0.2273542600896861	0.2126777251184834	0.4752623688155922	0.56738768718802
154	307.99998285147	0.22152466367713006	0.19135071090047392	0.4362818590704648	0.5906821963394343
155	309.999990122378	0.21883408071748878	0.20734597156398105	0.5224887556221889	0.6173044925124792
156	311.999997393286	0.2	0.1901658767772512	0.4745127436281859	0.5041597337770383
157	314.000004664194	0.20269058295964126	0.20497630331753555	0.4947526236881559	0.5923460898502496
158	315.999983513393	0.20986547085201793	0.1901658767772512	0.5299850074962519	0.5806988352745425
159	317.999990784301	0.20134529147982064	0.20556872037914692	0.5112443778110944	0.5757071547420965
160	319.999998055209	0.18565022421524663	0.19253554502369669	0.4752623688155922	0.5457570715474209
161	321.999976904408	0.19865470852017938	0.21919431279620852	0.5014992503748126	0.5557404326123128
162	323.999984175316	0.2094170403587444	0.20497630331753555	0.43853073463268366	0.5457570715474209
163	325.999991446224	0.19551569506726457	0.2014218009478673	0.49025487256371814	0.6123128119800333
164	327.999998717132	0.19865470852017938	0.20319905213270142	0.49325337331334335	0.5474209650582362
165	329.999977566331	0.1959641255605381	0.22097156398104265	0.5232383808095952	0.5507487520798668
166	331.999984837239	0.19641255605381167	0.18838862559241706	0.48875562218890556	0.589018302828619
167	333.999992108147	0.19103139013452916	0.20616113744075829	0.4782608695652174	0.5574043261231281
168	335.999999379055	0.20672645739910314	0.21919431279620852	0.4760119940029985	0.5490848585690515
169	337.999978228254	0.1717488789237668	0.20675355450236968	0.4715142428785607	0.562396006655574
170	339.999985499162	0.20179372197309417	0.20319905213270142	0.4700149925037481	0.5124792013311148
171	341.99999277007	0.1968609865470852	0.19253554502369669	0.46701649175412296	0.5740432612312812
172	344.000000040978	0.1923766816143498	0.2014218009478673	0.46026986506746626	0.5507487520798668
173	345.999978890177	0.2022421524663677	0.18661137440758294	0.48950524737631185	0.5657237936772047
174	347.999986161085	0.1968609865470852	0.20260663507109006	0.4707646176911544	0.5158069883527454
175	349.999993431993	0.19327354260089685	0.19194312796208532	0.4550224887556222	0.5307820299500832
176	352.000000702901	0.1937219730941704	0.20497630331753555	0.5059970014992504	0.5374376039933444
177	353.9999795521	0.2103139013452915	0.1895734597156398	0.5029985007496252	0.5391014975041597
178	355.999986823008	0.20179372197309417	0.17180094786729858	0.46926536731634183	0.5008319467554077
179	357.999994093916	0.18923766816143497	0.20082938388625593	0.48125937031484256	0.519134775374376
180	360.000001364824	0.19417040358744395	0.19194312796208532	0.4002998500749625	0.56738768718802
181	361.999980214023	0.18295964125560538	0.2126777251184834	0.4527736131934033	0.5640599001663894
182	363.999987484931	0.2040358744394619	0.1854265402843602	0.47301349325337333	0.5307820299500832
183	365.999994755839	0.19865470852017938	0.2126777251184834	0.46476761619190404	0.5440931780366056
184	368.000002026747	0.1977578475336323	0.1966824644549763	0.4737631184407796	0.5174708818635607
185	369.999980875946	0.19327354260089685	0.2014218009478673	0.45577211394302847	0.5324459234608985
186	371.999988146854	0.18565022421524663	0.19372037914691942	0.4370314842578711	0.5457570715474209
187	373.999995417762	0.19327354260089685	0.19490521327014218	0.452023988005997	0.5823627287853578
188	376.00000268867	0.1780269058295964	0.1759478672985782	0.43928035982008995	0.5158069883527454
189	377.999981537869	0.17488789237668162	0.18601895734597157	0.48200899550224885	0.5291181364392679
190	379.999988808777	0.19820627802690582	0.19964454976303317	0.4745127436281859	0.5307820299500832
191	381.999996079685	0.18295964125560538	0.18898104265402843	0.48800599700149927	0.5274542429284526
192	383.999974928884	0.18878923766816144	0.19194312796208532	0.5044977511244377	0.5574043261231281
193	385.999982199792	0.18071748878923766	0.1943127962085308	0.4587706146926537	0.5557404326123128
194	387.9999894707	0.18923766816143497	0.19964454976303317	0.45577211394302847	0.49750415973377704
195	389.999996741608	0.18923766816143497	0.20675355450236968	0.45652173913043476	0.5574043261231281
196	391.999975590807	0.19551569506726457	0.2132701421800948	0.4497751124437781	0.5524126455906821
197	393.999982861715	0.18878923766816144	0.1943127962085308	0.46776611694152925	0.5474209650582362
198	395.999990132623	0.19013452914798207	0.19549763033175355	0.4512743628185907	0.5856905158069884
199	397.999997403531	0.18116591928251122	0.16291469194312796	0.44227886056971516	0.5757071547420965
200	399.99997625273	0.16322869955156952	0.20438388625592416	0.46926536731634183	0.519134775374376
201	401.999983523638	0.17668161434977578	0.22156398104265404	0.45577211394302847	0.5773710482529119
202	403.999990794546	0.19282511210762332	0.20971563981042654	0.4992503748125937	0.5607321131447587
203	405.999998065454	0.1726457399103139	0.19372037914691942	0.46926536731634183	0.5241264559068219
204	407.999976914652	0.1852017937219731	0.21504739336492892	0.4497751124437781	0.5058236272878536
205	409.999984185561	0.1717488789237668	0.20675355450236968	0.44227886056971516	0.5790349417637272
206	411.999991456469	0.18071748878923766	0.20260663507109006	0.4482758620689655	0.6173044925124792
207	413.999998727377	0.16681614349775784	0.1901658767772512	0.4340329835082459	0.5607321131447587
208	415.999977576575	0.18116591928251122	0.18009478672985782	0.49025487256371814	0.4875207986688852
209	417.999984847484	0.1923766816143498	0.1966824644549763	0.4505247376311844	0.5291181364392679
210	419.999992118392	0.1860986547085202	0.20082938388625593	0.431784107946027	0.5490848585690515
211	421.9999993893	0.17443946188340806	0.21149289099526067	0.43853073463268366	0.540765391014975
212	423.999978238498	0.1968609865470852	0.20734597156398105	0.4257871064467766	0.49417637271214643
213	425.999985509407	0.20448430493273542	0.2126777251184834	0.44152923538230887	0.5374376039933444
214	427.999992780315	0.18744394618834082	0.1895734597156398	0.4782608695652174	0.47254575707154745
215	430.000000051223	0.17443946188340806	0.18364928909952608	0.4205397301349325	0.5856905158069884
216	431.999978900421	0.16412556053811658	0.20319905213270142	0.4542728635682159	0.519134775374376
217	433.99998617133	0.15739910313901345	0.1848341232227488	0.444527736131934	0.653910149750416
218	435.999993442238	0.1757847533632287	0.18601895734597157	0.41379310344827586	0.5307820299500832
219	438.000000713146	0.1681614349775785	0.1877962085308057	0.43928035982008995	0.5141430948419301
220	439.999979562344	0.16412556053811658	0.1966824644549763	0.42278860569715143	0.5440931780366056
221	441.999986833252	0.17085201793721974	0.1848341232227488	0.4370314842578711	0.5357737104825291
222	443.999994104161	0.18340807174887894	0.2037914691943128	0.44227886056971516	0.5207986688851913
223	446.000001375069	0.15650224215246636	0.1901658767772512	0.4370314842578711	0.5574043261231281
224	447.999980224267	0.17443946188340806	0.18127962085308058	0.4325337331334333	0.46256239600665555
225	449.999987495175	0.1618834080717489	0.19609004739336494	0.4085457271364318	0.5224625623960066
226	451.999994766084	0.16905829596412555	0.1990521327014218	0.44677661169415295	0.5590682196339434
227	453.999973615282	0.15336322869955157	0.17713270142180096	0.4370314842578711	0.5357737104825291
228	455.99998088619	0.15426008968609867	0.19372037914691942	0.4452773613193403	0.5357737104825291
229	457.999988157098	0.1780269058295964	0.20082938388625593	0.4257871064467766	0.5424292845257903
230	459.999995428007	0.16367713004484305	0.1783175355450237	0.41829085457271364	0.49916805324459235
231	461.999974277205	0.15650224215246636	0.1848341232227488	0.41754122938530736	0.5374376039933444
232	463.999981548113	0.16053811659192826	0.17950236966824645	0.41304347826086957	0.5840266222961731
233	465.999988819021	0.17713004484304934	0.18601895734597157	0.39430284857571213	0.5540765391014975
234	467.999996089929	0.16860986547085202	0.17417061611374407	0.4370314842578711	0.480865224625624
235	469.999974939128	0.1591928251121076	0.1966824644549763	0.4370314842578711	0.5524126455906821
236	471.999982210036	0.17219730941704037	0.20971563981042654	0.42653673163418293	0.502495840266223
237	473.999989480944	0.17040358744394618	0.18661137440758294	0.4085457271364318	0.5657237936772047
238	475.999996751852	0.1654708520179372	0.18838862559241706	0.41529235382308843	0.5973377703826955
239	478.000004022761	0.18834080717488788	0.20201421800947866	0.42653673163418293	0.4858569051580699
240	479.999982871959	0.1780269058295964	0.17950236966824645	0.4257871064467766	0.46589018302828616
241	481.999961721158	0.16502242152466368	0.17713270142180096	0.44002998500749624	0.519134775374376
242	483.999997413775	0.1600896860986547	0.1943127962085308	0.41454272863568215	0.4925124792013311
243	485.999976262974	0.15695067264573992	0.2037914691943128	0.41454272863568215	0.5224625623960066
244	488.000011955592	0.15336322869955157	0.2014218009478673	0.40554722638680657	0.5341098169717138
245	489.99999080479	0.15426008968609867	0.17950236966824645	0.4002998500749625	0.5174708818635607
246	491.999969653989	0.1726457399103139	0.18601895734597157	0.40554722638680657	0.5224625623960066
247	494.000005346606	0.15336322869955157	0.17950236966824645	0.411544227886057	0.5707154742096506
248	495.999984195805	0.15605381165919283	0.19372037914691942	0.41829085457271364	0.5590682196339434
249	497.999963045004	0.15605381165919283	0.1854265402843602	0.41004497751124436	0.5124792013311148
250	499.999998737621	0.1591928251121076	0.17654028436018956	0.4085457271364318	0.5108153078202995
251	501.99997758682	0.15201793721973095	0.20497630331753555	0.4407796101949025	0.5607321131447587
252	504.000013279438	0.1484304932735426	0.17890995260663506	0.40554722638680657	0.5923460898502496
253	505.999992128636	0.15067264573991032	0.19845971563981044	0.40554722638680657	0.4858569051580699
254	507.999970977835	0.15784753363228698	0.19253554502369669	0.3860569715142429	0.46422628951747086
255	510.000006670452	0.14798206278026907	0.17239336492890994	0.4017991004497751	0.49750415973377704
256	511.999985519651	0.16457399103139014	0.18246445497630331	0.42203898050974514	0.5507487520798668
257	513.99996436885	0.17130044843049327	0.20497630331753555	0.44302848575712145	0.5324459234608985
258	516.000000061467	0.1484304932735426	0.18187203791469195	0.4085457271364318	0.5440931780366056
259	517.999978910666	0.15201793721973095	0.19135071090047392	0.383808095952024	0.5723793677204659
260	519.999957759865	0.17668161434977578	0.1783175355450237	0.4122938530734633	0.5074875207986689
261	521.999993452482	0.15336322869955157	0.16054502369668247	0.4302848575712144	0.5124792013311148
262	523.999972301681	0.15246636771300448	0.20201421800947866	0.41004497751124436	0.5158069883527454
263	526.000007994298	0.1475336322869955	0.18305687203791468	0.4272863568215892	0.519134775374376
264	527.999986843497	0.15695067264573992	0.17772511848341233	0.36881559220389803	0.5324459234608985
265	529.999965692696	0.15067264573991032	0.18661137440758294	0.3800599700149925	0.519134775374376
266	532.000001385313	0.15336322869955157	0.19490521327014218	0.37031484257871067	0.5008319467554077
267	533.999980234512	0.1515695067264574	0.1872037914691943	0.38980509745127434	0.49584026622296173
268	535.999959083711	0.15246636771300448	0.19194312796208532	0.3950524737631184	0.49584026622296173
269	537.999994776328	0.15246636771300448	0.18127962085308058	0.3875562218890555	0.4891846921797005
270	539.999973625527	0.14663677130044844	0.1895734597156398	0.41004497751124436	0.5041597337770383
271	542.000009318144	0.1493273542600897	0.16824644549763032	0.41829085457271364	0.4891846921797005
272	543.999988167343	0.1547085201793722	0.17417061611374407	0.40104947526236884	0.49916805324459235
273	545.999967016542	0.14394618834080716	0.19964454976303317	0.37256371814092953	0.5058236272878536
274	548.000002709159	0.15112107623318385	0.19075829383886256	0.3905547226386807	0.540765391014975
275	549.999981558358	0.13811659192825113	0.17298578199052134	0.4107946026986507	0.5108153078202995
276	551.999960407556	0.15515695067264573	0.2014218009478673	0.3740629685157421	0.49417637271214643
277	553.999996100174	0.1367713004484305	0.1943127962085308	0.41004497751124436	0.5074875207986689
278	555.999974949373	0.15201793721973095	0.19135071090047392	0.3793103448275862	0.4442595673876872
279	558.00001064199	0.15650224215246636	0.19075829383886256	0.411544227886057	0.46589018302828616
280	559.999989491189	0.15605381165919283	0.20556872037914692	0.41904047976011993	0.5374376039933444
281	561.999968340388	0.15067264573991032	0.16646919431279622	0.4287856071964018	0.480865224625624
282	564.000004033005	0.1242152466367713	0.1759478672985782	0.39430284857571213	0.5241264559068219
283	565.999982882204	0.13856502242152466	0.19549763033175355	0.40554722638680657	0.5124792013311148
284	567.999961731402	0.14708520179372198	0.1854265402843602	0.39205397301349326	0.5291181364392679
285	569.99999742402	0.142152466367713	0.1895734597156398	0.4370314842578711	0.5158069883527454
286	571.999976273219	0.14798206278026907	0.16765402843601895	0.39580209895052476	0.49417637271214643
287	574.000011965836	0.15739910313901345	0.1806872037914692	0.41379310344827586	0.5058236272878536
288	575.999990815035	0.14394618834080716	0.1848341232227488	0.36281859070464767	0.5291181364392679
289	577.999969664233	0.14798206278026907	0.17654028436018956	0.3830584707646177	0.4908485856905158
290	580.000005356851	0.14618834080717488	0.1759478672985782	0.3995502248875562	0.5091514143094842
291	581.99998420605	0.131390134529148	0.19135071090047392	0.3815592203898051	0.47753743760399336
292	583.999963055248	0.14080717488789238	0.17772511848341233	0.348575712143928	0.540765391014975
293	585.999998747866	0.15695067264573992	0.18601895734597157	0.3800599700149925	0.5324459234608985
294	587.999977597065	0.14349775784753363	0.18127962085308058	0.41004497751124436	0.4475873544093178
295	589.999956446263	0.1515695067264574	0.15995260663507108	0.3988005997001499	0.5474209650582362
296	591.999992138881	0.14484304932735426	0.18009478672985782	0.4062968515742129	0.5490848585690515
297	593.999970988079	0.14080717488789238	0.1759478672985782	0.34632683658170915	0.5091514143094842
298	596.000006680697	0.1336322869955157	0.18661137440758294	0.37256371814092953	0.5058236272878536
299	597.999985529896	0.13183856502242153	0.17950236966824645	0.3493253373313343	0.5257903494176372
300	599.999964379094	0.14439461883408072	0.19609004739336494	0.36731634182908546	0.49584026622296173
301	602.000000071712	0.14484304932735426	0.1901658767772512	0.36356821589205396	0.5091514143094842
302	603.99997892091	0.15650224215246636	0.16824644549763032	0.4250374812593703	0.49584026622296173
303	605.999957770109	0.13811659192825113	0.1895734597156398	0.39580209895052476	0.5041597337770383
304	607.999993462727	0.14708520179372198	0.19194312796208532	0.36731634182908546	0.4908485856905158
305	609.999972311925	0.13856502242152466	0.1759478672985782	0.348575712143928	0.4226289517470882
306	612.000008004543	0.1367713004484305	0.18305687203791468	0.391304347826087	0.5124792013311148
307	613.999986853742	0.1349775784753363	0.1848341232227488	0.36281859070464767	0.46589018302828616
308	615.99996570294	0.13946188340807175	0.20023696682464456	0.3613193403298351	0.4891846921797005
