	Time (ns)	4.8e+11[cm-2] S1	4.8e+10[cm-2] S1	4.8e+11[cm-2] S2	4.8e+10[cm-2] S2
27	53.9999973625527	0.31102958699982225	0.25656528104239107	0.6981998738486744	0.5789833177018935
28	55.9999975280334	0.30873753001351456	0.2547367310533263	0.694860008094542	0.5778398919432257
29	57.9999976935142	0.3066021124097419	0.2530645356719832	0.6916262425327258	0.5768140409388712
30	59.9999978589949	0.3045940323119787	0.25153448219146074	0.6884624335050966	0.5758803992658946
31	61.9999980244756	0.30270820676624643	0.2501454172758057	0.6853926573341477	0.5750592974399396
32	63.9999981899564	0.30092448670208816	0.24887540932707633	0.6823939915620112	0.5743097395620524
33	65.9999983554371	0.2992309083594811	0.2477004012924997	0.6794577323374691	0.5736244163029884
34	69.9999986863986	0.2960944543352615	0.24564047152976337	0.6737726172579743	0.5724364580641137
35	71.9999988518794	0.2946396154689993	0.2447230360595083	0.6710163481187295	0.5719230885953589
36	73.9999990173601	0.2932374359864491	0.24386852082672753	0.6682818971352924	0.5714583260644364
37	75.9999991828408	0.2918929379106119	0.24307370101689035	0.6656078893580161	0.5710392945151614
38	79.9999995138023	0.28934373690590276	0.24165900508622534	0.6603930908848603	0.5702852148477412
39	81.9999996792831	0.2881337767548449	0.24101296772631098	0.6578401280921897	0.5699523547971307
40	86.0000000102445	0.2858165745879405	0.23984220886781862	0.652827948430694	0.5693631720264094
41	88.0000001757253	0.28470566070349457	0.23930733000689988	0.6503612184128986	0.569099081824262
42	92.0000005066868	0.28256445037508127	0.23830552862347174	0.6455222482926779	0.568633793334193
43	94.0000006721675	0.2815260969088407	0.23784292788865707	0.6431490464892765	0.5684184365223671
44	97.9999938977016	0.27950632185720536	0.2369780804533959	0.6384781972066457	0.5680309191934664
45	101.999994228663	0.27755610722886737	0.23618064053113827	0.6338992650857773	0.5676856960865586
46	103.999994394144	0.27660328539722434	0.23580082525123047	0.6316434861009032	0.5675210447669677
47	107.999994725105	0.27473445692918164	0.2350790443829242	0.6272055417015261	0.5672169369455078
48	111.999995056067	0.2729127431103998	0.23439187518155824	0.6228538854546981	0.5669408908332112
49	115.999995387028	0.2711273003078565	0.2337435170623442	0.6185850822680203	0.5666751503665572
50	119.99999571799	0.26937662448190647	0.2331163915127935	0.6143844999070394	0.5664253769926
51	123.999996048951	0.2676560009287805	0.2325115804140898	0.610250645158424	0.5661792762165501
52	127.999996379913	0.26596597541170475	0.23192897969484239	0.6061875069899763	0.5659580917187051
53	133.999989770928	0.2634833373881463	0.2310761215378762	0.6002136388797463	0.5656158134993788
54	137.999990101889	0.2618540860979537	0.23051867507178905	0.5963079952851515	0.5654058725108102
55	143.999997703759	0.2594413143996562	0.2297078440609334	0.5905867911718181	0.5650954021617847
56	147.99999803472	0.25785988748045424	0.22917560861205752	0.5868419131921916	0.5648746795654873
57	153.999991425735	0.2555198455602219	0.22839175425452377	0.5813287813868979	0.5645529245339145
58	157.999991756697	0.25397900380753663	0.22787343310624575	0.5777075901174165	0.564331146662974
59	163.999999358566	0.251702649888654	0.22710451100275436	0.5724101333036441	0.5639917265412573
60	169.999992749581	0.2494640124467689	0.22635327163117286	0.5672215599611453	0.5636684170487531
61	176.000000351451	0.2472517275068838	0.2256048231673715	0.5621240227588207	0.5633278809374846
62	181.999993742465	0.24506816503490297	0.22486116126352557	0.557159610066484	0.5629798809481756
63	188.000001344335	0.24291950632924322	0.22412518381441104	0.5523144820024936	0.5626312720527507
64	193.99999473535	0.24080157075055025	0.22339307471837866	0.5475427597284328	0.5622937801740898
65	201.999995397273	0.23802578406970437	0.22241993746173105	0.541355723676211	0.5618052240584974
66	207.999988788288	0.2359712793273987	0.22169215968790965	0.5368119618832785	0.5614527242846155
67	215.999989450211	0.23328043142103433	0.2207290180658863	0.5309135903898703	0.5609658925386589
68	223.999990112134	0.23063545836749705	0.21978078871344753	0.5251759753449351	0.5604548153732867
69	231.999990774057	0.22802989273110266	0.21883620439909185	0.5195910803119173	0.559945860291823
70	239.99999143598	0.22546675524482113	0.2179003119748038	0.514112625642236	0.559418408114561
71	247.999992097903	0.22294775469897843	0.21696454422973394	0.5087990275396306	0.5588711998913596
72	255.999992759826	0.22047168400637174	0.21603820160554515	0.5036086572134155	0.5583086861484898
73	266.000000692657	0.21744170932991036	0.21488606848608569	0.49729720662063426	0.5576085571565499
74	274.00000135458	0.21506102493626128	0.21397149407178423	0.4923682724774456	0.5570347805013895
75	283.999980865701	0.2121482943773355	0.21284400006410403	0.4863830878387725	0.5562927630073173
76	293.999988798532	0.20929119030350252	0.2117203395902802	0.4805654902036908	0.5555489860050985
77	303.999996731363	0.20649696889689506	0.21060893005991332	0.474908381294198	0.5547809263276904
78	314.000004664194	0.20375856054476899	0.20949582261015698	0.46941664077722733	0.5539963876299026
79	325.999991446224	0.20054457419685512	0.2081699874094495	0.46300430785395447	0.5530460076008252
80	337.999978228254	0.19741206456132723	0.20686676699540285	0.45679236564330417	0.5520589676649512
81	349.999993431993	0.19434867226096214	0.20557161426401416	0.4507628030986004	0.5510585688174959
82	361.999980214023	0.19136012874255545	0.20428824653562708	0.4449075333724426	0.550037622536709
83	373.999995417762	0.18844585084359114	0.20302083992450584	0.4392295230888411	0.5489839467248893
84	385.999982199792	0.18559610240517405	0.20176858269558923	0.43371512426074865	0.5479282235405301
85	399.99997625273	0.18235786607249713	0.2003195280011255	0.4274683080210476	0.5466646954416696
86	413.999998727377	0.1792102471253078	0.1988939013591299	0.42140902046867157	0.5453833860479989
87	427.999992780315	0.17614577456519448	0.19747847945027017	0.41553921444392716	0.5440721720666462
88	443.999994104161	0.1727457796285865	0.19587518924546815	0.40904414836563663	0.5425509217495088
89	457.999988157098	0.16986106503027854	0.19448688106368306	0.40351896921071173	0.5411988961312177
90	473.999989480944	0.1666470994499454	0.19293236866215488	0.39739958779167456	0.5396317253033428
91	491.999969653989	0.16315228787111927	0.19120539486577126	0.3907341257751964	0.5378198257552478
92	507.999970977835	0.16013988623683034	0.1896829105626353	0.384999435442253	0.5361895267172256
93	526.000007994298	0.1568618460070126	0.18799755258342649	0.3787370582098424	0.5343455800545189
94	543.999988167343	0.15368610204250774	0.18634325366131071	0.3726598996691741	0.5324772644805074
95	564.000004033005	0.15028353237804132	0.1845416040037715	0.3661200624692911	0.5303585419586387
96	581.99998420605	0.14732352516037675	0.18293643784879715	0.3604194296507698	0.5284320764416637
97	602.000000071712	0.1441478700763107	0.1811886396867119	0.3542664814908001	0.5262624888753649
98	623.999994786573	0.1407823446421199	0.1793005066842428	0.3477059366038192	0.5238493232655153
99	645.999989501433	0.13754422462912821	0.17744869395123467	0.3413524497618948	0.5214178609575495
100	667.999984216294	0.1344263156936352	0.17562492269228824	0.33520520677688304	0.5189441457183014
101	689.999978931155	0.1314233945345319	0.17384716001392964	0.3292259108009507	0.5164512440697213
102	713.999952495215	0.12827482777335597	0.17193691122490057	0.32289899450097476	0.5137001519541169
103	739.999961751892	0.1250043519428323	0.1699230924204892	0.3162572559112222	0.5107056152728956
104	765.999971008569	0.12187093240233168	0.16794559973682227	0.3098208934489671	0.5076735002235382
105	791.999980265246	0.11886873180476881	0.1660171459123462	0.3035957929646519	0.5046442121666055
106	819.999968371121	0.11577176141101297	0.1639922261880729	0.29709805354268615	0.5013535587154667
107	847.999956476997	0.11280660653168731	0.16201373699620514	0.2907919982258723	0.4980496670031411
108	877.99998027549	0.10977050637335306	0.1599434248488814	0.28423811636710805	0.49449179888301387
109	907.999947230564	0.1068712844434464	0.15793184562191037	0.277892627088868	0.4909145214703872
110	937.999971029058	0.10410072474768377	0.15596378869484936	0.27175420404302486	0.4873222994191512
111	971.999952525948	0.10110530368789113	0.1538007364832988	0.26499809548894593	0.4832316505445786
112	1005.99993402284	0.09825594171756097	0.15169684346308482	0.2584795980577067	0.47912354972702825
113	1039.99991551973	0.09553870806763545	0.14965215426141998	0.25215311889217096	0.4750346328773035
114	1075.99998955266	0.0928031890317532	0.1475502051877624	0.2456756571858852	0.47068412111724367
115	1113.99992874794	0.09005327241758979	0.1454005537545272	0.23906139526127757	0.4660972928709699
116	1151.99998163007	0.08744223143085315	0.14331850682725344	0.23266797466591949	0.4615222595774189
117	1192.00001336139	0.08482371436207936	0.14118915765089776	0.22617014382112188	0.4567114280276022
118	1233.99991025508	0.08221933549841387	0.13902717446956836	0.21958753231319872	0.45169311426701264
119	1275.9999208356	0.07974984542328056	0.13693253085314566	0.21323000370597567	0.4466922254161848
120	1319.99991026532	0.0772917521696522	0.13480974853869887	0.2068054488820075	0.4414967759064343
121	1365.99999223108	0.07485941792612111	0.13266826565859546	0.20032758085226976	0.4360764215761885
122	1411.99996051	0.07255067020195369	0.13060324275109664	0.19410149173091998	0.4306956285822619
123	1462.00000017416	0.0701723636199939	0.1284360266821407	0.18758547219288219	0.42488934236563203
124	1511.99992615147	0.06792307754243165	0.12634227809406395	0.18132746039896236	0.4191327502974844
125	1563.99994466483	0.06570794450534215	0.124240185292257	0.175076986297363	0.4132096820703926
126	1619.99992087658	0.06344557089344349	0.12205660112623275	0.16862631034775405	0.40690723406560936
127	1675.99989708833	0.061309300308447126	0.11995256328801941	0.16245893737045733	0.4006877554816792
128	1733.99996583612	0.05921197016561379	0.11785356389722718	0.15634007017442964	0.3943115579598581
129	1793.99989974627	0.057162343830444766	0.11576483724838812	0.15029370774417142	0.3878011631391239
130	1855.99992619245	0.055158443200713274	0.1136810368198876	0.14432809286997755	0.3811922298828455
131	1919.99993148784	0.05320058565960853	0.11160903007675405	0.13846275312203396	0.37446661678871346
132	1985.99991563242	0.051295129709923455	0.10955213597371255	0.13269336599486395	0.36765789760329426
133	2053.9998786262	0.04943395996559208	0.10750717195633856	0.12704247349591746	0.3607700025988571
134	2126.00002669205	0.047572460442409016	0.10541716263660476	0.12136627884955661	0.3536269617568698
135	2199.99992623343	0.04576801558817124	0.10334309469504774	0.11584129695395154	0.3464380801051164
136	2276.00003199768	0.04401489026521481	0.1012993331103267	0.11046787084186932	0.3392142450442868
137	2353.99988923746	0.04231730832855219	0.09927145943355495	0.1052536124372074	0.33196292377212816
138	2435.9999315493	0.04063232034057465	0.09722149750450472	0.10008642979154594	0.3245175974420411
139	2519.99995271035	0.039002315443729604	0.09519377469852128	0.09510771654598625	0.31708403112295175
140	2607.99993156979	0.03738963047861636	0.09314412074437935	0.0901997777036874	0.30949149028894457
141	2697.99988927844	0.03583275151785555	0.09112451033141591	0.08549010189010767	0.3019450361159786
142	2789.99982583628	0.03433109270396713	0.0891293950345619	0.08097254735733722	0.2944599319896251
143	2887.99992631539	0.03282528405057214	0.08707642333731533	0.07647257314635947	0.2866983588401055
144	2988.0000056437	0.03137793621097554	0.08506231709800119	0.07219137181301366	0.2790284344061714
145	3089.99983644753	0.02999002620118222	0.0830818704601197	0.06812017779050308	0.27144621756182
146	3197.99983117264	0.028608529475268853	0.08105136712891252	0.06411084959440805	0.2636834404787679
147	3307.99980474694	0.0272846888162819	0.07905806376806793	0.06031961887021567	0.25604700354015014
148	3421.99996339332	0.025996981240749714	0.07706546250611004	0.056680053287107915	0.24842021928640262
149	3541.99983121362	0.024727070705462526	0.07504576918467831	0.05313801852442643	0.24068028941864847
150	3663.99990525679	0.023517053780327736	0.07306664244314931	0.04981341167240625	0.23312241127361583
151	3789.99993699836	0.022345895959623396	0.0710947581640335	0.046645602044993656	0.22560925873105553
152	3921.99990528752	0.021199619407859048	0.0691053626986787	0.04359150714688123	0.21804831914387415
153	4057.99983127508	0.020096382371515488	0.06713457595062522	0.040707564397547004	0.2105924564490382
154	4197.99971496104	0.019035711941625406	0.06518466511711701	0.03798291132370212	0.20323722153090923
155	4342.00001109275	0.018018632904680473	0.06325873181526587	0.03542285492777653	0.19600143844957457
156	4493.9997678739	0.017018516135796944	0.06130351162870392	0.03295185321498856	0.1887044077104606
157	4647.9999582516	0.01607922350822004	0.059402708661258095	0.030674596861590995	0.181659776282997
158	4810.0000640261	0.015160586777684405	0.057478869617434064	0.02849290686402614	0.17459561190388634
159	4975.99967275164	0.014286461699824218	0.055592807245312334	0.026467244655323047	0.16772251585071718
160	5147.99967277213	0.013447606320061445	0.053727818538122696	0.02455868024369452	0.16094825871835727
161	5326.00006408757	0.01264571804071373	0.051874640138541324	0.0227747103472591	0.15429540338656458
162	5509.99993720325	0.011880215984815458	0.050053656930858545	0.02111095083719031	0.14779475601702347
163	5701.99972571572	0.011142134205509545	0.04824107460524354	0.01954160341717217	0.14138429212504872
164	5897.99992667395	0.010450457319357431	0.04647699002413802	0.01810402680144805	0.13521279904104505
165	6102.00004302897	0.009788072521291626	0.04472939126128693	0.016758423378850817	0.1291565480475577
166	6313.99962003343	0.009156054690761568	0.043004336567583235	0.015504853017792225	0.1232275014130613
167	6531.99958833284	0.008561196672564358	0.041322641662941195	0.014351481249053031	0.11750132749795389
168	6757.99992677639	0.00799560515158845	0.039671873776056354	0.013281805835237422	0.11193049981090819
169	6991.99972586939	0.007461614694237023	0.038057336949329945	0.01229319377792398	0.10652870379590934
170	7233.99989510654	0.006958772521844667	0.03648141401690387	0.011380367263782519	0.10131175329610143
171	7483.99997974047	0.0064857368280114135	0.03494605383886961	0.010541268259738938	0.09628300545228062
172	7741.99997977121	0.006042353082904699	0.0334555167180102	0.009772026607140123	0.0914460332443012
173	8009.99987404793	0.005623820803124735	0.03200291944450061	0.009062005661109054	0.08677978003280958
174	8287.99966257065	0.005230115631441167	0.03059251010019077	0.00841031824141717	0.08228338910764435
175	8573.99936649017	0.004863685354570598	0.029231544224347115	0.007816857604589835	0.07799814737531716
176	8869.99987415038	0.004521626869083473	0.027916217054139613	0.007274133245586222	0.07390077808686532
177	9177.99934541108	0.004200466883179206	0.02664342587216055	0.006776285565470965	0.0699646122468342
178	9495.99962041248	0.0039024591378192704	0.025422541074823383	0.006323463592669198	0.06622394681821411
179	9823.99978965987	0.0036266280614609186	0.02425236786645981	0.00591235974958451	0.0626808650856325
180	10163.9998320024	0.0033702182083848557	0.02312966349913685	0.005537900363100302	0.0593110967538793
181	10513.999768591	0.003134418318060041	0.022065311425249173	0.005200101188027072	0.05614023749120353
182	10877.999557124	0.002914724235873517	0.02104182984481097	0.0048923887869267105	0.053129517575656995
183	11254.0001282468	0.0027128094133232698	0.02007062765008111	0.004614441620416937	0.050295486550312185
184	11643.9996418194	0.002526539036231716	0.019145497871184015	0.004362897462829311	0.04762638519139803
185	12045.9999379818	0.0023563744885912	0.018275501695232628	0.004136368729197816	0.045132565307264255
186	12464.0000649379	0.002199578267331315	0.017449899726367346	0.00393142942357824	0.04278822640460999
187	12894.0000649891	0.0020570704727524806	0.01667725869530735	0.003748307676057267	0.04061691266841286
188	13339.9998958339	0.0019264596808358935	0.01594952633145741	0.003583590626278335	0.038591160099140175
189	13801.9995574723	0.0018074512598012446	0.015267993299987492	0.003435691232866636	0.03670988954057085
190	14279.999959399	0.0016995691322640668	0.014632106359897583	0.003303653134812756	0.03496782485623397
191	14773.9992826246	0.001601950022762322	0.0140414541529435	0.0031858273158976973	0.03336361259851077
192	15284.0002556331	0.0015137871114243974	0.01349427347052009	0.0030810531638797503	0.03189195284001945
193	15812.0001287898	0.0014342206171692757	0.012987173381043295	0.0029877971702678956	0.030540228922390084
194	16359.9997904385	0.0013624399061566398	0.012518587697074202	0.0029049108698870575	0.029298898508291007
195	16926.0001712246	0.0012983522326291605	0.012089619690822612	0.0028315976305949148	0.02817176654227874
196	17512.0003405027	0.001240890966241622	0.011696851857435905	0.0027667584521333336	0.02714699762024207
197	18115.9994099289	0.0011898856932067267	0.0113398616317456	0.0027099267976824753	0.0262243003841166
198	18744.0000445349	0.001144302016471452	0.011013564773064657	0.0026596481046588516	0.02538635837834611
199	19391.9986486435	0.001104018242427846	0.010719734200528505	0.0026157306358548654	0.024635546556263946
