	k_rad(cm3s-1)	peq_min(cm-3)	k_capture(s-1)	k_emission(s-1)	k_deep(s-1)	k_nr_eff(s-1)	k_bulk_eff(s-1)	S_1(cm s-1)	S_2(cm s-1)	S_lower(cm s-1)	S_upper(cm s-1)	Mobility_values(cm2V-1s-1)	Diffusion_length(um)	LL	sigma_LL_factor
3165	7.521342481260297e-11	2016655007105293.8	1199990.3680685572	776262.2128379139	1225.762530613209	1223.8320048271773	335173.2709715594	9.598226843983317	2.4157119356296852	2.4157119356296852	9.598226843983317	0.4175333539189145	1.7704708185717821	0.4809638606267405	2.0289213260984993
3166	7.522449894434857e-11	2016655007105293.8	1276211.8753864928	780949.1166693935	1294.0978890703263	1291.9591771255207	335290.56755866244	9.598226843983317	1.7568840457326464	1.7568840457326464	9.598226843983317	0.4162519756322156	1.7674427721231487	0.492162471919774	2.006836605497689
3167	7.52638039126593e-11	2017238907124190.2	1208367.294609654	789451.4329375457	1316.4856839560082	1314.296358410763	335531.3662935566	10.221411010469708	1.7568840457326464	1.7568840457326464	10.221411010469708	0.40076690826034006	1.7336332953302862	0.49139434254806846	2.0093531716952326
3168	7.498811289303484e-11	2015398347210457.0	1359394.8253307573	811649.8869411857	1463.38277772501	1460.7519187675002	334315.5659181602	9.964563131197899	1.7568840457326464	1.7568840457326464	9.964563131197899	0.4010163442401978	1.7373231733550611	0.4769818736151119	2.0352521067681693
3169	7.496168330186762e-11	2015398347210457.0	1384405.3402369046	823136.9600244461	1459.2365636712702	1456.65696258815	334194.15614617	9.964563131197899	1.7568840457326464	1.7568840457326464	9.964563131197899	0.41835056818294564	1.7747967742290212	0.47829534615400965	2.035722287768944
3170	7.602496191895023e-11	2014447252379836.2	1273431.4654102772	807847.1649570449	1398.1435654811044	1395.730624045608	338780.5696495455	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.4022759294029463	1.7285448450443162	0.4846595806816469	2.027761244514674
3171	7.524475078002637e-11	2014447252379836.2	1351587.273481554	812137.9614530959	1490.1712173745088	1487.4449539064815	335409.8500252486	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.4045531243769193	1.7421187235075644	0.4860907558647151	2.0208548225650853
3172	7.518481915091759e-11	2014447252379836.2	1288702.9000893205	789158.6867745728	1471.5266416160994	1468.7909494386129	335125.2304414628	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.4143446435976387	1.7638237107648922	0.49041895545068814	2.0117065277389035
3173	7.454209059932226e-11	2014447252379836.2	1338549.857836488	799681.2999062968	1453.4683855954995	1450.8342733602449	332254.9623213055	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.4235045015216079	1.790899240459757	0.45197476536690545	2.0955879788224716
3174	7.505024652692391e-11	2014447252379836.2	1286312.5111223706	796970.1662172307	1381.9631315205168	1379.5734936756348	334438.80435925216	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.42883115152960394	1.7962331487471497	0.4800249369192997	2.035197891204659
3175	7.542711167063694e-11	2014447252379836.2	1338407.7084136815	818822.0064890607	1344.7310253575401	1342.528440899207	336074.2177021997	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.39158923107605725	1.7122834009036043	0.4918620843660947	2.014551124228624
3176	7.546115350238282e-11	2014447252379836.2	1376997.1534462788	802546.2527426237	1338.9115452848162	1336.6836863845135	336219.4443541523	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.4131292367815074	1.7583666053706228	0.49356017057458523	2.007686850011809
3177	7.346959673701418e-11	2014447252379836.2	1417352.9977248758	836091.6737204303	1365.7173664088423	1363.4923118072793	327408.0892799947	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.42606739296010393	1.8095572244077585	0.5033850942100344	2.0079690089473425
3178	7.435734607216348e-11	2014447252379836.2	1454077.0111334028	799115.7359401204	1348.1129603451495	1345.8446191203643	331330.1103352336	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.4003817391116074	1.7437513348478293	0.4985031278570755	2.0060035447252678
3179	7.445581565778267e-11	2014447252379836.2	1269598.5698126075	764574.4213201249	1350.7691389346735	1348.3894834243436	331769.6451624982	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.43987097394507413	1.8265106258051484	0.4940124374767742	2.012291317955726
3180	7.45079663147377e-11	2061059529139276.5	1292153.1034814185	794530.6213594478	1326.8987835935977	1324.6887721430626	335450.36544968927	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.4292833582708808	1.7944681999528853	0.47873104434073	2.0414241105179847
3181	7.611439507624994e-11	2061059529139276.5	1250739.42328528	789273.2194678681	1386.818921528364	1384.389133157804	342713.9813585692	9.97038505626166	1.7568840457326464	1.7568840457326464	9.97038505626166	0.42587605137964446	1.7682903343582292	0.4874276327769178	2.0262692267559084
3182	7.517528875814486e-11	1992605325938261.8	1214464.1105401248	811071.8530489352	1376.338478484004	1374.0095136837501	333346.18174305063	9.97038505626166	1.6009297727654095	1.6009297727654095	9.97038505626166	0.40892665785480714	1.756923467698333	0.4819191897104329	2.043009485494345
3183	7.576979816988395e-11	1992605325938261.8	1281799.3665316633	808046.6514184693	1559.3538416807041	1556.3540740475241	336153.86481672275	9.97038505626166	1.6009297727654095	1.6009297727654095	9.97038505626166	0.40787185820097327	1.7473129319393663	0.4752161388326649	2.0465687290161667
3184	7.52990310580399e-11	1992605325938261.8	1293450.61028678	800713.7976446571	1658.337603981235	1654.9145511221375	334173.5296445128	9.97038505626166	1.5747100973472044	1.5747100973472044	9.97038505626166	0.4080319043558412	1.75282642960719	0.48621666886623294	2.0221311702411824
3185	7.572459395096667e-11	1992605325938261.8	1316854.72965408	801187.2542069363	1670.6582036795025	1667.1861542856755	336065.0762104853	9.97038505626166	1.5747100973472044	1.5747100973472044	9.97038505626166	0.4138476255505284	1.760298898301159	0.47785693447612504	2.04107776188433
3186	7.560643014400147e-11	1992605325938261.8	1244980.4643677918	787869.024141504	1552.6424634472971	1549.5925143127433	335425.6741900574	9.97038505626166	1.5747100973472044	1.5747100973472044	9.97038505626166	0.41192691913224994	1.7578823716631748	0.4663862428900416	2.066109100797908
3187	7.400577727973413e-11	2029975187490335.0	1279179.6723396543	784658.079334325	1507.0340638167772	1504.1485642213668	331077.3733599937	9.97038505626166	1.5747100973472044	1.5747100973472044	9.97038505626166	0.3900257578424078	1.7217090765128231	0.47687673931581487	2.040993794462617
3188	7.28498778730285e-11	2029975187490335.0	1279225.4893454982	748777.1591343668	1604.0951973965925	1600.6704065427155	326026.27688101114	10.295932961743638	1.5747100973472044	1.5747100973472044	10.295932961743638	0.3956737654125865	1.747512136157005	0.45083905845079086	2.1005129446473267
3189	7.165115901087603e-11	2029975187490335.0	1252754.6177283379	741420.0135946256	1531.3018225088658	1528.149499527514	320615.44786421413	10.295932961743638	1.8221834032451567	1.8221834032451567	10.295932961743638	0.3926495440300452	1.755448939425474	0.4313011006519211	2.1499365683455434
3190	7.237670138241789e-11	2029975187490335.0	1136624.7507155878	739664.2787053931	1410.8551500983458	1408.1725009727606	323726.5610305688	10.295932961743638	2.028547118999083	2.028547118999083	10.295932961743638	0.4165141903839119	1.7993001203466672	0.48117641232005176	2.0386810096274384
3191	7.269363850874133e-11	2029975187490335.0	1122323.09427787	733006.3538843052	1553.6325999455787	1550.3511286841929	325280.16988196527	10.295932961743638	1.5985407496486972	1.5985407496486972	10.295932961743638	0.39695772684505914	1.7523514438056946	0.49102451738006214	2.0115710735571604
3192	7.422527307100083e-11	2029975187490335.0	1133983.9894333708	741031.9347224403	1553.9062455898581	1550.6590514773814	332101.374232675	10.295932961743638	1.5985407496486972	1.5985407496486972	10.295932961743638	0.4053038148063653	1.7523985460112186	0.492537326684868	2.0112086210991036
3193	7.292882135385182e-11	2029975187490335.0	1193735.531951332	740092.7660386205	1718.5719412755484	1714.5962085499496	326491.7652029714	10.295932961743638	1.5985407496486972	1.5985407496486972	10.295932961743638	0.4001563406571837	1.7561297907328672	0.48270655502374543	2.025304891197364
3194	7.34733545748815e-11	2045601947131978.8	1249825.0366398566	798290.3632524887	1701.8321948644643	1698.2167914583315	330048.5302891595	10.295932961743638	1.5985407496486972	1.5985407496486972	10.295932961743638	0.3933944539950223	1.7318213515091097	0.4652076989661394	2.0765307306915237
3195	7.459855913798145e-11	2019213772435766.0	1290181.247536936	799750.8245763074	1802.649297228242	1798.600895411552	333208.90149061906	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.41474095937005395	1.7697341905328337	0.4655787098877383	2.0737777209027737
3196	7.311618427625924e-11	2019213772435766.0	1353710.2598627803	768607.0325000923	1964.8705642935365	1959.8676298173289	326784.5946671033	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.4039159256236881	1.7635694859759903	0.4845373883080557	2.0297403353996
3197	7.243429663867508e-11	2019213772435766.0	1274679.262054093	756385.4130277676	1894.790345593097	1890.0626716554777	323685.44719140127	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.40976892819243893	1.7847845575628254	0.46081681719476214	2.074983106382366
3198	7.241583670939213e-11	2019213772435766.0	1255697.809513844	767905.8107675824	1781.2523739823625	1777.1359405234334	323490.5106897947	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.4160049682623085	1.7988558410414348	0.4771057952928545	2.0405585127007595
3199	7.231354693159802e-11	2019213772435766.0	1255442.7387594965	748514.9045674955	1830.854471727194	1826.3936657597583	323085.33757349354	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.38764952802477776	1.7375562784139362	0.4838963798324764	2.0292510642989154
3200	7.283282389348968e-11	2086675937266862.5	1246814.144382433	755990.2721741518	1829.8013567936614	1825.3896677845032	330304.7246185485	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.4112831644053781	1.7700720645830084	0.4744537129605858	2.043566440775058
3201	7.327467986424999e-11	2086675937266862.5	1257158.8947949298	762056.9597332602	1903.6159837395953	1898.879777367376	332371.0051715121	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.40544872170371893	1.752000707896793	0.48003936534276553	2.032884662652586
3202	7.376272283371293e-11	2086675937266862.5	1217738.56197626	767454.5029386064	1988.415529606402	1983.2853884470874	334656.5066823062	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.40713535795334477	1.7496357679545294	0.48474424467980337	2.0285137799698933
3203	7.392892988907723e-11	2086675937266862.5	1347850.0711530684	775881.8835255351	2018.1754695112686	2012.9473651730762	335435.77000759484	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.40940245122674607	1.7524611853552365	0.4619800745094737	2.0681726267564655
3204	7.413026938566769e-11	2054165125145105.8	1332190.850487357	781248.8897244551	1989.6327701402088	1984.5861144669295	333905.4237462828	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.3895484457556482	1.7133531051956807	0.4752531198195171	2.0440776721757845
3205	7.420439504507819e-11	2054815284386731.5	1302985.5741123066	780510.3230194555	2107.9615280198736	2102.2929602977974	334403.2754616305	10.295932961743638	1.8959478596163493	1.8959478596163493	10.295932961743638	0.3976767665767368	1.7298471204214003	0.44386564609588364	2.112515604883064
3206	7.422390123508852e-11	2054815284386731.5	1343161.9621473025	772896.5213042389	2297.9218780305996	2291.121743575294	334679.4565654997	9.979814243479318	1.8959478596163493	1.8959478596163493	9.979814243479318	0.4035229454789784	1.7417967053495373	0.44116967552836867	2.112515604883064
3207	7.564006135563051e-11	2054815284386731.5	1283055.7658690326	769752.3158251819	2247.590459486096	2241.058296636888	340971.2196255955	9.979814243479318	1.8959478596163493	1.8959478596163493	9.979814243479318	0.41463967443219424	1.7492603036320373	0.45457334269177124	2.0780966229004467
3208	7.446734122835302e-11	2054815284386731.5	1344465.7434174332	776656.1544497455	2376.9904980274478	2369.7506106741234	335848.25467247673	9.979814243479318	1.8959478596163493	1.8959478596163493	9.979814243479318	0.4076810809849509	1.747698871806684	0.4490183567608823	2.0924067401595727
3209	7.475454611625816e-11	2054815284386731.5	1288990.0584662661	775554.044506871	2271.3615857562945	2264.740551711539	337029.4011325732	9.979814243479318	1.8959478596163493	1.8959478596163493	9.979814243479318	0.4292305642479206	1.790149493943782	0.47036279481612164	2.046118084563851
3210	7.472787494743777e-11	2054815284386731.5	1272501.7459270894	752986.0985022316	2391.081271237782	2383.5267051606347	337028.7488673398	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4149242911366537	1.760065503618757	0.4814012455021414	2.021548740191762
3211	7.414355143572066e-11	2054815284386731.5	1245251.6761046185	748357.8493782433	2425.981539758606	2418.15779255249	334446.6713766984	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4010143542797388	1.73697830878307	0.48358354904403045	2.022198649833841
3212	7.390618823032143e-11	2054815284386731.5	1305688.972789436	757481.3525378588	2393.377384051148	2385.8527563985913	333351.4100787771	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4195958368437734	1.7796816060930372	0.45101819389317777	2.092803198204915
3213	7.48451730353286e-11	2054815284386731.5	1329988.4259870434	797017.7905784114	2387.7906801591653	2380.6712322092467	337551.17589049897	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4268104554556323	1.7837155032520708	0.47516572064062695	2.0434236280779112
3214	7.610936380578885e-11	2051274562396449.8	1285118.2009733985	774206.4684257891	2478.272008159715	2470.379474064922	343032.68173120974	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4128809481825298	1.7402936969644045	0.43132826342917147	2.136865098621923
3215	7.487341815904775e-11	2037195198990008.2	1268653.9570684256	773201.1901984676	2495.576099198218	2487.5630798684715	336465.2785955936	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4161536009433388	1.7641462109324655	0.4708453592444075	2.042189773707295
3216	7.47427184201131e-11	2037195198990008.2	1308619.7350230005	767490.4969835096	2613.791818527563	2604.9380968240216	335999.6589890745	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4138425131014634	1.7604593760692144	0.4427656106367161	2.105542439833582
3217	7.478711191639604e-11	2037195198990008.2	1255215.8369319492	769338.4143398736	2592.795143079939	2584.10430520855	336176.8452536669	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.40504539084819574	1.7411886334131554	0.45143413345641825	2.085334578048038
3218	7.488962426234921e-11	2037195198990008.2	1274585.4955385	754898.0053136202	2624.7573456967807	2615.681456021678	336665.68534178677	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.4067613305690475	1.743605691063835	0.448934172659989	2.091094562894423
3219	7.52956206698848e-11	2037195198990008.2	1247363.3172079767	767257.077054846	2357.9353058207757	2350.7247282619537	338211.70180091023	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.40841886846394077	1.7431568177582566	0.44838814684526584	2.091094562894423
3220	7.50804920534737e-11	2037445481161835.8	1260040.066411572	761952.9725477288	2509.3324765901393	2501.112012913061	337421.2853119995	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.42256696143183065	1.775167778758125	0.4336645504134985	2.127774213285436
3221	7.539513943522794e-11	2035259802749579.2	1307567.2115605	777709.8316409908	2386.435703631502	2379.148525776939	338538.11600674613	9.979814243479318	1.6888860256213205	1.6888860256213205	9.979814243479318	0.40095041714910234	1.7263125314820311	0.46183974330661814	2.062113597115857
3222	7.45142150393399e-11	2035259802749579.2	1303459.7438781378	766750.4102090974	2337.7966790614496	2330.703203131493	334561.95548165153	9.979814243479318	1.7961342831371423	1.7961342831371423	9.979814243479318	0.41770224753551133	1.7724459641771197	0.4736325206460171	2.0357312388035265
3223	7.47185715297968e-11	2046219154076682.2	1282077.3541406037	761404.9831555045	2170.176234978881	2164.018745122774	336125.28790782293	9.979814243479318	1.7961342831371423	1.7961342831371423	9.979814243479318	0.4109566635336663	1.7539826559665297	0.46421014020339135	2.0557023812333286
3224	7.542400461444594e-11	2046219154076682.2	1250041.7163511007	766788.8799445055	2063.5736162824264	2058.0441834787043	339172.30895938905	9.979814243479318	1.7961342831371423	1.7961342831371423	9.979814243479318	0.38575904387304955	1.6917093091070297	0.4636539930334936	2.064951420300788
3225	7.593589847705134e-11	2046219154076682.2	1229072.6065298305	768496.5850949144	2148.3901789645633	2142.4113863164703	341544.63109139894	9.979814243479318	1.7961342831371423	1.7961342831371423	9.979814243479318	0.4129186976458436	1.7441603836773896	0.45598492786171074	2.0763359098998384
3226	7.494747910183913e-11	2046219154076682.2	1316365.1928128037	769996.6397324372	2297.6779198982467	2290.853934728057	337275.2457524126	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.41716067863288253	1.7641573715969283	0.4572855870658233	2.0750258316726238
3227	7.452127202373745e-11	2046219154076682.2	1286049.7882764556	769869.1320908964	2249.085995802252	2242.5461203433283	335321.9676767562	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.40676783826958707	1.7471097024779696	0.46286136671909417	2.0625418469237276
3228	7.436334079430129e-11	2046219154076682.2	1354811.7108452804	759505.3067917739	2382.6591267711747	2375.220896684345	334748.7548438581	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.4042079588804578	1.7430940480418062	0.44312435060751887	2.110369492902486
3229	7.380757571990944e-11	2017168346091562.8	1187450.0133041362	737963.9876884866	2424.622030260489	2416.6980662413152	330162.02110981935	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.4255678124410979	1.800937760373203	0.4480153734863323	2.110369492902486
3230	7.352786402841511e-11	1999971904526642.5	1243082.9427170244	737151.9293123181	2533.018316139029	2524.3617466026876	327763.19685986446	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.39526550278346767	1.7419762822350553	0.4622205934061263	2.079427185946802
3231	7.479328282022254e-11	2004590716261827.0	1192160.2392396808	742284.622377702	2315.7320257790784	2308.5439841999037	333490.2143496732	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.4109012699389344	1.7607798885966635	0.44497916754542627	2.1099074146592125
3232	7.46577310575052e-11	2023502792618332.0	1201881.370163906	747715.5849284327	2299.8290109988984	2292.7903399610477	334286.17562210024	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.4073569680835722	1.7510810219650028	0.4747416709083708	2.038594884832468
3233	7.544843756761184e-11	2023502792618332.0	1152903.34575865	741978.9189479089	2216.9215360418943	2210.3301142730797	337719.8861577863	10.231058500065174	1.7961342831371423	1.7961342831371423	10.231058500065174	0.41473129246528717	1.7578546424626948	0.4577036214078091	2.080257871989068
3234	7.479336732578386e-11	2036337868745815.0	1216856.9647195316	757318.2990584876	2413.725033220359	2406.0716307112575	335962.59262071893	10.231058500065174	1.5214325878658872	1.5214325878658872	10.231058500065174	0.42176015493871505	1.777318194640268	0.47484470032072756	2.037751610413086
3235	7.508352681943553e-11	2036337868745815.0	1336934.5326202782	784401.171614305	2331.2742753936873	2324.3781834733163	337174.9255650606	10.231058500065174	1.3734591900460993	1.3734591900460993	10.231058500065174	0.4034118497308278	1.7351002210662796	0.4721401597524651	2.0452755699288754
3236	7.618445399297116e-11	2036337868745815.0	1248207.5728665902	784606.227801347	2222.0898737895504	2215.8255989388367	341976.185855622	10.231058500065174	1.3800684646799997	1.3800684646799997	10.231058500065174	0.4301639395627687	1.779086004097837	0.46969024705150614	2.0522220629426458
